Id,Predicted
92078,230.8|574.2
92079,587.4|480.2
92080,591.9|378.2
92081,430.6|232.2
92082,467.2|534.8
92083,463.5|368.3
92084,351.1|454.2
92085,468.5|264.3
92086,233.4|507.1
92087,575.0|300.4
92088,278.2|238.4
92089,280.0|590.3
92090,552.2|289.3
92091,266.6|558.2
92092,287.8|491.0
92093,273.1|549.5
92094,257.3|552.0
92095,537.6|553.3
92096,541.0|443.3
92097,261.9|428.6
92098,587.7|486.7
92099,426.7|261.6
92100,460.3|257.5
92101,241.0|294.3
92102,413.7|560.9
92103,223.5|515.7
92104,238.4|334.7
92105,214.0|238.8
92106,362.2|559.5
92107,373.6|516.7
92108,374.0|479.2
92109,253.8|304.7
92110,522.3|464.9
92111,350.0|515.8
92112,469.3|307.1
92113,263.0|272.0
92114,213.9|311.1
92115,435.2|235.2
92116,283.8|365.7
92117,466.1|215.0
92118,393.3|266.5
92119,540.7|338.1
92120,205.8|514.2
92121,588.3|370.3
92122,560.1|472.3
92123,233.2|571.9
92124,446.9|461.2
92125,437.0|385.9
92126,526.3|538.8
92127,204.2|330.4
92128,347.5|542.4
92129,474.9|509.4
92130,571.2|300.4
92131,259.8|564.1
92132,459.2|594.4
92133,427.5|230.6
92134,409.0|384.6
92135,357.9|216.8
92136,227.1|356.1
92137,474.0|251.7
92138,472.8|424.5
92139,559.7|569.1
92140,232.8|303.4
92141,395.7|501.0
92142,432.9|209.4
92143,367.4|285.7
92144,438.8|371.4
92145,429.8|455.1
92146,576.1|242.1
92147,287.4|469.0
92148,256.1|505.9
92149,225.1|382.4
92150,468.9|277.8
92151,478.1|375.3
92152,569.5|564.3
92153,274.8|332.6
92154,266.8|286.9
92155,445.4|240.9
92156,569.8|469.2
92157,215.5|411.5
92158,434.1|324.7
92159,482.9|479.6
92160,366.4|215.4
92161,282.3|366.0
92162,521.2|542.2
92163,365.1|215.8
92164,268.9|369.1
92165,251.9|456.5
92166,535.4|520.4
92167,236.2|345.2
92168,541.3|575.9
92169,418.8|593.8
92170,222.9|264.4
92171,438.4|560.4
92172,403.4|553.0
92173,337.5|227.1
92174,292.8|581.9
92175,336.0|567.6
92176,420.0|391.5
92177,224.3|581.7
92178,369.6|570.6
92179,556.5|479.1
92180,466.7|312.4
92181,548.3|462.9
92182,368.5|414.9
92183,255.7|559.0
92184,394.6|462.5
92185,223.8|250.4
92186,463.0|289.1
92187,464.8|298.1
92188,452.0|280.2
92189,221.2|374.6
92190,418.5|261.7
92191,248.7|433.7
92192,530.0|317.6
92193,539.5|446.8
92194,242.4|260.1
92195,218.5|462.7
92196,566.6|513.3
92197,466.0|344.7
92198,477.5|273.2
92199,575.4|277.9
92200,580.2|333.0
92201,234.4|222.9
92202,559.0|236.3
92203,536.4|484.4
92204,376.2|423.9
92205,272.0|588.3
92206,333.8|410.0
92207,336.9|587.8
92208,576.4|208.4
92209,411.3|366.1
92210,528.3|319.3
92211,530.6|554.6
92212,203.1|591.0
92213,547.5|329.1
92214,413.2|393.9
92215,399.6|438.4
92216,475.5|467.4
92217,401.4|492.5
92218,434.1|505.8
92219,406.6|331.4
92220,437.1|265.0
92221,536.0|278.2
92222,567.7|408.8
92223,459.9|257.8
92224,301.9|387.6
92225,332.5|567.2
92226,356.1|250.1
92227,593.5|420.3
92228,218.6|587.6
92229,343.5|506.8
92230,460.0|423.1
92231,407.4|214.0
92232,593.7|417.8
92233,375.3|298.3
92234,594.4|521.6
92235,517.6|499.4
92236,278.8|241.2
92237,382.2|399.4
92238,396.2|246.4
92239,218.4|481.0
92240,436.4|497.0
92241,297.5|395.5
92242,278.3|594.0
92243,247.0|581.5
92244,537.6|337.3
92245,352.9|308.5
92246,574.0|297.5
92247,477.6|212.3
92248,356.2|339.0
92249,537.0|428.4
92250,438.4|588.6
92251,582.8|345.5
92252,239.1|474.8
92253,345.6|315.4
92254,432.5|376.1
92255,212.7|234.5
92256,534.2|589.5
92257,521.4|439.6
92258,465.1|257.7
92259,275.2|341.4
92260,242.6|481.0
92261,506.6|515.7
92262,353.7|278.8
92263,572.9|437.9
92264,270.1|250.5
92265,347.0|532.1
92266,418.4|394.3
92267,483.4|241.6
92268,551.7|528.7
92269,236.4|381.9
92270,385.0|329.8
92271,218.4|256.3
92272,373.6|476.7
92273,373.9|318.0
92274,208.0|539.8
92275,434.4|406.0
92276,484.0|337.1
92277,431.5|302.5
92278,375.6|213.2
92279,459.2|570.7
92280,267.2|574.2
92281,559.1|375.9
92282,586.0|359.7
92283,367.9|259.8
92284,296.9|315.0
92285,225.2|516.5
92286,357.1|265.0
92287,206.3|464.4
92288,225.1|475.0
92289,408.3|337.3
92290,538.1|434.2
92291,594.5|380.3
92292,536.3|337.7
92293,267.0|565.1
92294,569.4|547.9
92295,217.8|491.9
92296,269.8|293.4
92297,441.0|592.7
92298,279.9|273.5
92299,576.7|493.3
92300,464.3|439.7
92301,333.1|331.5
92302,565.3|273.6
92303,478.4|317.6
92304,346.1|554.9
92305,401.5|421.0
92306,323.2|335.0
92307,213.9|460.0
92308,444.2|302.6
92309,426.1|476.6
92310,204.7|252.8
92311,453.7|587.7
92312,213.8|436.2
92313,245.8|553.8
92314,298.3|377.3
92315,448.4|538.9
92316,388.6|594.9
92317,438.3|306.7
92318,452.5|368.4
92319,574.6|521.2
92320,477.0|476.5
92321,526.0|441.6
92322,267.6|219.1
92323,547.7|246.6
92324,553.3|222.5
92325,584.4|213.0
92326,401.7|512.8
92327,225.3|458.7
92328,485.8|332.3
92329,474.4|349.2
92330,522.4|391.1
92331,485.0|290.4
92332,446.5|474.3
92333,273.5|571.5
92334,595.2|561.8
92335,304.0|383.0
92336,207.8|589.8
92337,418.2|529.9
92338,442.8|415.8
92339,562.0|581.7
92340,377.6|357.0
92341,205.4|454.6
92342,274.6|364.7
92343,435.6|247.0
92344,565.4|462.0
92345,461.9|581.0
92346,205.3|252.5
92347,472.7|449.8
92348,349.5|323.6
92349,266.9|287.8
92350,582.0|221.2
92351,402.2|220.7
92352,264.7|339.7
92353,477.9|257.2
92354,341.3|507.9
92355,582.5|449.0
92356,573.9|583.8
92357,467.7|222.4
92358,573.1|561.5
92359,409.7|270.5
92360,299.5|391.2
92361,245.5|286.8
92362,272.2|445.7
92363,350.8|255.7
92364,429.2|583.9
92365,499.9|239.1
92366,392.9|583.6
92367,496.5|282.0
92368,340.4|518.2
92369,558.1|208.3
92370,524.2|425.1
92371,377.0|509.7
92372,452.9|494.4
92373,538.0|313.8
92374,471.1|288.7
92375,479.4|315.4
92376,486.6|456.7
92377,530.5|347.7
92378,449.2|394.4
92379,549.3|413.6
92380,278.7|291.1
92381,476.4|247.1
92382,366.8|464.0
92383,498.2|246.4
92384,504.0|524.1
92385,430.7|594.1
92386,422.6|590.4
92387,272.9|340.6
92388,477.5|461.3
92389,214.8|262.8
92390,275.0|488.3
92391,544.2|297.8
92392,377.1|401.1
92393,399.8|557.7
92394,417.3|417.6
92395,558.8|553.9
92396,437.2|558.8
92397,390.9|591.5
92398,399.6|312.0
92399,564.1|209.9
92400,250.6|507.7
92401,542.4|442.5
92402,341.2|406.6
92403,279.2|374.6
92404,202.6|582.3
92405,343.0|236.5
92406,433.2|521.6
92407,344.1|559.4
92408,541.1|594.0
92409,525.4|538.4
92410,300.1|356.1
92411,384.1|263.4
92412,351.9|457.5
92413,540.2|539.0
92414,594.3|264.0
92415,594.8|405.3
92416,265.5|291.5
92417,477.5|323.1
92418,409.2|273.0
92419,217.5|330.0
92420,297.6|340.2
92421,416.1|587.1
92422,344.6|555.9
92423,343.8|367.6
92424,586.3|224.6
92425,269.7|339.1
92426,575.3|431.3
92427,423.2|586.2
92428,586.1|306.0
92429,361.3|372.6
92430,534.4|343.3
92431,251.7|239.6
92432,365.3|357.2
92433,428.0|579.0
92434,324.3|402.3
92435,263.8|462.8
92436,238.7|510.6
92437,389.8|320.0
92438,383.1|589.4
92439,349.4|517.2
92440,256.1|367.3
92441,248.6|500.2
92442,559.4|490.7
92443,253.1|316.4
92444,593.7|590.5
92445,208.8|578.6
92446,419.0|270.2
92447,413.2|322.7
92448,421.7|588.7
92449,543.1|455.8
92450,257.9|221.9
92451,279.9|418.6
92452,232.6|519.3
92453,237.3|490.7
92454,537.0|440.8
92455,387.2|350.9
92456,409.1|572.0
92457,387.1|555.9
92458,454.3|430.1
92459,455.2|449.1
92460,407.6|363.4
92461,228.5|533.7
92462,277.8|334.4
92463,414.4|568.1
92464,584.0|413.3
92465,344.7|380.3
92466,422.2|273.6
92467,208.1|388.5
92468,212.5|570.1
92469,534.4|370.0
92470,532.9|348.3
92471,466.7|559.9
92472,231.1|276.5
92473,559.3|593.2
92474,562.2|495.8
92475,346.1|349.0
92476,416.8|303.9
92477,404.4|498.0
92478,531.1|347.2
92479,337.7|410.6
92480,452.4|530.0
92481,329.2|522.1
92482,477.4|239.5
92483,582.8|485.2
92484,387.7|220.8
92485,204.6|314.4
92486,399.2|212.3
92487,226.2|519.4
92488,219.5|225.0
92489,524.2|545.5
92490,438.2|380.7
92491,579.9|260.1
92492,406.2|326.3
92493,427.9|257.9
92494,442.1|234.5
92495,365.0|376.0
92496,456.9|541.8
92497,381.4|288.2
92498,334.3|338.5
92499,367.9|559.3
92500,465.2|417.0
92501,363.6|368.3
92502,265.2|278.6
92503,574.4|352.3
92504,409.5|440.5
92505,395.9|566.8
92506,385.2|272.0
92507,250.7|569.9
92508,532.1|417.6
92509,206.4|239.3
92510,414.9|570.3
92511,462.6|350.3
92512,440.5|438.8
92513,357.0|334.3
92514,430.1|244.1
92515,447.6|506.7
92516,248.1|396.4
92517,293.5|564.6
92518,404.1|585.1
92519,454.4|509.7
92520,534.9|281.0
92521,370.0|411.7
92522,441.3|579.1
92523,565.6|271.5
92524,362.5|268.1
92525,231.6|536.5
92526,285.6|378.1
92527,226.5|413.1
92528,459.8|348.3
92529,527.3|528.3
92530,561.1|247.3
92531,232.6|358.2
92532,245.1|493.9
92533,501.4|453.0
92534,529.2|347.6
92535,526.0|349.1
92536,546.1|306.9
92537,573.4|512.5
92538,476.3|505.3
92539,547.7|293.0
92540,390.0|481.8
92541,302.7|421.7
92542,535.5|365.1
92543,241.1|440.8
92544,531.8|317.6
92545,392.0|322.1
92546,472.8|573.0
92547,466.4|560.1
92548,347.4|427.0
92549,579.1|438.6
92550,398.1|409.9
92551,374.4|533.0
92552,357.6|542.9
92553,472.2|468.0
92554,568.2|468.2
92555,292.9|516.8
92556,354.6|266.9
92557,267.5|349.2
92558,428.2|372.0
92559,384.6|469.5
92560,457.2|470.9
92561,233.9|362.0
92562,379.0|562.4
92563,228.2|387.4
92564,592.2|211.8
92565,524.0|430.1
92566,526.0|361.1
92567,431.7|534.1
92568,370.8|494.9
92569,441.6|230.8
92570,513.7|495.0
92571,442.9|468.3
92572,449.3|311.4
92573,408.8|339.5
92574,213.1|302.9
92575,413.6|213.4
92576,278.6|335.1
92577,390.8|585.7
92578,335.4|211.9
92579,227.9|576.3
92580,387.9|482.6
92581,461.9|426.7
92582,276.9|229.6
92583,244.8|509.8
92584,256.5|551.4
92585,259.2|591.6
92586,575.7|300.6
92587,546.1|315.6
92588,392.5|275.6
92589,333.2|320.4
92590,526.0|433.8
92591,287.3|506.7
92592,576.3|528.9
92593,258.2|293.7
92594,233.8|227.3
92595,591.4|591.4
92596,537.8|527.5
92597,395.1|268.2
92598,585.1|403.1
92599,540.2|294.7
92600,225.6|350.0
92601,257.9|506.1
92602,258.7|211.0
92603,545.8|287.8
92604,560.3|317.2
92605,432.2|231.6
92606,339.5|417.8
92607,398.5|356.9
92608,584.6|310.6
92609,234.9|505.8
92610,378.6|256.5
92611,244.9|433.1
92612,233.6|574.8
92613,396.8|499.9
92614,211.7|238.4
92615,395.6|219.2
92616,553.8|259.0
92617,205.0|592.7
92618,378.2|400.7
92619,473.9|314.6
92620,249.9|319.6
92621,466.6|449.3
92622,593.3|539.7
92623,242.8|446.9
92624,222.2|527.5
92625,366.4|444.0
92626,596.0|564.7
92627,465.5|412.7
92628,467.1|284.0
92629,338.7|560.7
92630,244.6|483.2
92631,556.2|557.4
92632,449.3|473.5
92633,395.7|528.8
92634,353.6|451.1
92635,302.1|423.2
92636,315.4|360.7
92637,446.2|358.9
92638,413.4|585.9
92639,368.4|278.0
92640,246.6|262.6
92641,211.9|480.2
92642,357.0|536.2
92643,593.3|259.2
92644,359.9|445.5
92645,456.1|273.2
92646,522.3|576.5
92647,247.3|508.2
92648,472.0|280.8
92649,558.2|587.2
92650,395.5|497.4
92651,344.5|392.5
92652,219.6|219.8
92653,562.6|272.2
92654,395.3|303.9
92655,239.1|320.5
92656,579.2|308.2
92657,391.4|326.9
92658,540.4|440.1
92659,416.7|309.6
92660,470.1|283.5
92661,287.1|569.0
92662,357.4|252.5
92663,580.8|359.8
92664,227.7|320.3
92665,473.9|537.1
92666,583.2|451.0
92667,377.6|393.9
92668,372.8|213.0
92669,439.5|236.6
92670,590.3|217.6
92671,483.2|265.3
92672,542.3|319.8
92673,397.8|262.1
92674,246.4|293.3
92675,435.7|273.1
92676,363.7|381.1
92677,266.1|336.5
92678,261.8|221.0
92679,583.8|544.4
92680,460.7|431.1
92681,582.4|379.8
92682,291.1|515.9
92683,227.0|285.6
92684,463.4|528.3
92685,442.5|315.1
92686,526.4|573.6
92687,289.4|445.0
92688,289.3|462.4
92689,553.7|328.6
92690,223.4|310.3
92691,265.3|428.0
92692,387.4|594.2
92693,358.3|595.5
92694,388.0|484.1
92695,578.9|372.8
92696,487.1|469.0
92697,234.9|343.6
92698,484.9|223.7
92699,577.1|270.0
92700,549.4|277.8
92701,291.9|338.9
92702,452.3|421.4
92703,448.1|584.1
92704,220.0|206.3
92705,373.9|231.6
92706,215.4|231.6
92707,402.1|554.6
92708,439.1|312.8
92709,303.3|325.1
92710,470.2|350.7
92711,229.6|264.1
92712,434.9|409.4
92713,377.0|580.8
92714,574.2|329.7
92715,426.9|428.9
92716,232.1|511.6
92717,371.3|561.9
92718,482.1|219.4
92719,227.1|327.7
92720,452.5|226.1
92721,372.9|223.7
92722,229.6|318.9
92723,431.5|565.5
92724,241.8|252.3
92725,220.3|506.6
92726,353.8|265.0
92727,447.0|319.0
92728,402.1|581.6
92729,559.1|292.4
92730,458.9|374.5
92731,235.7|398.7
92732,405.4|508.6
92733,524.6|372.9
92734,512.9|457.6
92735,476.1|211.1
92736,289.6|454.9
92737,437.9|397.5
92738,206.9|580.1
92739,292.9|588.8
92740,586.9|301.9
92741,366.5|277.8
92742,392.7|324.3
92743,390.1|357.8
92744,464.1|405.7
92745,468.2|328.4
92746,579.5|290.8
92747,594.6|561.2
92748,518.6|502.3
92749,470.3|489.7
92750,261.3|427.5
92751,470.2|256.4
92752,334.2|230.1
92753,415.2|374.3
92754,421.8|396.8
92755,596.8|253.4
92756,249.9|553.1
92757,218.8|467.5
92758,594.8|282.9
92759,568.7|212.5
92760,389.3|549.4
92761,480.5|327.2
92762,253.0|545.2
92763,226.0|488.4
92764,473.9|472.3
92765,362.0|538.8
92766,383.8|358.0
92767,419.3|500.8
92768,430.7|548.7
92769,590.1|235.2
92770,371.7|341.1
92771,423.2|256.4
92772,286.3|531.8
92773,372.4|397.0
92774,412.6|297.7
92775,253.9|263.5
92776,590.9|571.1
92777,404.5|537.1
92778,204.8|307.7
92779,256.6|548.1
92780,536.4|321.9
92781,458.0|580.6
92782,255.7|411.7
92783,258.2|341.7
92784,206.9|539.7
92785,549.6|240.8
92786,522.3|436.6
92787,511.7|495.0
92788,431.8|270.7
92789,467.4|388.6
92790,449.6|240.8
92791,513.4|453.6
92792,595.7|253.3
92793,342.3|337.3
92794,585.6|480.7
92795,281.2|409.7
92796,343.6|412.0
92797,380.3|472.7
92798,451.9|532.0
92799,244.0|328.9
92800,565.3|300.1
92801,244.9|388.3
92802,350.2|585.4
92803,346.6|262.1
92804,527.0|548.2
92805,277.7|294.4
92806,257.3|223.5
92807,465.4|381.2
92808,354.1|326.8
92809,482.4|313.6
92810,235.0|212.0
92811,247.1|586.9
92812,359.4|287.9
92813,334.4|229.2
92814,532.1|517.5
92815,373.8|225.7
92816,417.1|316.5
92817,415.9|387.1
92818,204.3|239.4
92819,227.6|229.6
92820,215.9|267.5
92821,568.3|266.7
92822,438.5|587.4
92823,490.8|339.4
92824,396.1|571.6
92825,457.4|463.7
92826,211.7|497.0
92827,395.9|555.4
92828,330.2|417.6
92829,271.2|292.3
92830,206.9|503.7
92831,530.5|320.5
92832,373.6|366.6
92833,502.3|458.5
92834,454.7|439.5
92835,355.9|265.0
92836,391.8|557.9
92837,573.2|410.9
92838,258.4|215.8
92839,595.2|274.3
92840,213.5|585.7
92841,553.1|354.0
92842,416.9|282.0
92843,439.9|398.7
92844,448.3|211.5
92845,233.7|360.3
92846,521.6|431.0
92847,206.9|240.5
92848,469.2|217.2
92849,204.3|470.9
92850,266.8|389.1
92851,585.1|520.9
92852,384.0|591.6
92853,551.9|376.0
92854,354.3|446.0
92855,407.0|381.5
92856,390.2|216.3
92857,461.5|233.8
92858,229.7|466.6
92859,379.2|353.1
92860,228.6|591.8
92861,454.9|443.6
92862,253.8|206.9
92863,459.1|268.4
92864,265.1|225.9
92865,433.9|576.8
92866,417.9|448.4
92867,459.1|444.6
92868,401.6|472.2
92869,230.9|532.8
92870,284.2|453.8
92871,379.0|399.5
92872,592.5|417.6
92873,462.2|446.0
92874,536.2|538.5
92875,361.8|454.4
92876,227.8|223.2
92877,397.4|322.2
92878,365.3|283.5
92879,262.8|225.5
92880,380.1|590.2
92881,569.7|412.3
92882,412.9|275.4
92883,211.6|498.3
92884,532.1|421.1
92885,431.9|580.7
92886,571.7|417.7
92887,376.3|392.7
92888,230.0|209.9
92889,452.1|543.8
92890,588.9|368.2
92891,472.1|248.0
92892,414.5|494.1
92893,350.9|329.2
92894,251.7|322.2
92895,522.4|441.2
92896,592.4|458.8
92897,297.4|528.5
92898,301.7|431.2
92899,347.9|232.7
92900,209.0|283.2
92901,590.0|550.4
92902,482.2|480.9
92903,418.6|404.2
92904,402.4|336.4
92905,413.1|546.3
92906,359.1|481.9
92907,375.5|232.4
92908,395.6|470.0
92909,423.9|212.8
92910,469.2|473.2
92911,300.6|339.8
92912,286.9|430.8
92913,477.3|485.3
92914,343.5|343.6
92915,268.8|369.0
92916,233.3|379.6
92917,464.2|216.2
92918,347.1|313.7
92919,439.1|455.6
92920,392.1|590.0
92921,259.7|285.5
92922,412.6|483.9
92923,380.0|273.1
92924,583.7|552.8
92925,368.5|293.7
92926,258.1|495.3
92927,576.1|543.2
92928,210.7|592.0
92929,561.0|482.4
92930,425.9|463.0
92931,467.2|572.2
92932,404.2|214.4
92933,342.4|524.0
92934,479.8|261.8
92935,273.0|580.8
92936,553.9|578.2
92937,391.1|307.7
92938,540.2|509.4
92939,261.4|268.1
92940,235.5|247.7
92941,573.2|476.8
92942,265.1|298.0
92943,552.6|545.1
92944,428.1|573.2
92945,366.8|579.5
92946,527.3|492.0
92947,526.6|397.0
92948,360.1|344.4
92949,373.8|253.0
92950,564.2|270.0
92951,291.6|403.2
92952,576.0|416.1
92953,355.3|282.9
92954,434.7|585.3
92955,527.8|505.9
92956,389.8|332.4
92957,423.8|469.0
92958,460.4|465.4
92959,477.7|347.2
92960,232.3|361.3
92961,414.4|542.3
92962,386.9|270.7
92963,254.9|276.6
92964,276.6|544.4
92965,593.9|420.9
92966,362.9|452.8
92967,215.6|576.3
92968,219.6|405.1
92969,213.5|503.9
92970,539.6|362.9
92971,230.0|355.4
92972,291.9|426.2
92973,388.6|220.3
92974,358.8|277.5
92975,258.8|554.6
92976,569.9|268.2
92977,538.5|457.5
92978,554.4|236.0
92979,472.7|307.2
92980,590.4|305.7
92981,267.6|284.7
92982,365.2|574.9
92983,369.4|365.9
92984,256.9|435.1
92985,416.6|480.5
92986,565.1|295.6
92987,532.1|577.5
92988,449.5|324.4
92989,294.5|349.9
92990,440.2|509.5
92991,253.8|547.8
92992,451.7|392.2
92993,240.1|395.4
92994,471.7|553.9
92995,210.8|278.1
92996,402.7|573.8
92997,274.0|294.8
92998,347.2|343.7
92999,396.9|415.3
93000,315.7|378.1
93001,519.2|500.4
93002,216.4|593.7
93003,475.5|277.8
93004,207.0|234.2
93005,553.4|312.2
93006,270.3|454.9
93007,462.7|293.8
93008,546.9|284.6
93009,459.4|294.4
93010,483.8|276.3
93011,297.7|558.2
93012,440.8|369.5
93013,469.4|504.6
93014,471.6|212.5
93015,559.8|593.7
93016,362.0|356.3
93017,368.5|532.9
93018,291.4|574.4
93019,221.4|322.7
93020,590.6|376.4
93021,595.6|466.7
93022,425.0|383.3
93023,409.7|471.7
93024,444.1|586.6
93025,206.3|331.7
93026,236.5|282.7
93027,291.0|363.9
93028,223.4|497.4
93029,252.6|490.7
93030,263.1|289.4
93031,545.2|231.7
93032,563.1|245.8
93033,444.1|308.4
93034,219.6|491.1
93035,283.1|585.7
93036,402.3|573.3
93037,558.8|329.3
93038,360.6|388.1
93039,561.7|505.0
93040,399.7|356.6
93041,409.5|357.3
93042,246.6|507.5
93043,238.7|447.2
93044,400.3|280.6
93045,451.7|449.2
93046,597.6|582.4
93047,350.5|350.9
93048,204.3|468.5
93049,247.8|369.0
93050,461.1|429.6
93051,586.4|520.7
93052,430.0|569.9
93053,230.1|275.6
93054,447.0|309.2
93055,435.7|586.0
93056,364.3|230.2
93057,549.0|455.5
93058,289.8|510.8
93059,546.8|275.2
93060,328.4|360.0
93061,385.1|398.4
93062,439.4|432.2
93063,461.3|535.3
93064,207.7|245.4
93065,361.6|442.3
93066,215.9|300.2
93067,208.7|310.0
93068,477.8|220.2
93069,500.9|450.6
93070,416.3|394.1
93071,525.6|424.5
93072,447.6|264.2
93073,283.8|383.5
93074,273.2|481.7
93075,392.9|284.8
93076,235.6|546.2
93077,526.7|509.2
93078,576.5|496.7
93079,283.5|284.7
93080,207.1|504.7
93081,259.8|268.8
93082,331.7|332.3
93083,533.8|526.9
93084,253.5|294.5
93085,443.4|405.5
93086,359.8|316.8
93087,370.7|366.1
93088,356.5|327.2
93089,579.4|419.9
93090,262.4|211.7
93091,299.3|390.1
93092,459.3|327.9
93093,412.3|464.2
93094,419.8|381.8
93095,284.9|385.1
93096,534.1|444.3
93097,236.1|351.5
93098,406.0|536.4
93099,576.0|523.1
93100,482.1|462.8
93101,260.1|215.5
93102,309.9|329.6
93103,299.3|423.9
93104,582.0|505.5
93105,359.3|558.6
93106,549.1|520.7
93107,238.1|491.7
93108,259.7|420.1
93109,366.5|510.7
93110,535.4|484.6
93111,379.2|452.4
93112,435.8|387.4
93113,359.8|224.0
93114,467.6|376.0
93115,359.3|227.3
93116,314.3|346.0
93117,409.3|385.4
93118,571.0|407.5
93119,245.8|260.8
93120,472.9|248.6
93121,561.1|245.0
93122,389.0|579.0
93123,591.5|551.9
93124,388.4|400.5
93125,528.6|514.3
93126,253.0|308.7
93127,314.4|409.6
93128,234.0|398.1
93129,229.1|228.3
93130,448.5|243.0
93131,257.5|333.3
93132,221.9|497.6
93133,526.1|423.1
93134,255.5|402.0
93135,432.8|375.9
93136,355.4|448.9
93137,458.0|459.0
93138,468.5|394.5
93139,305.3|417.6
93140,267.9|241.1
93141,585.7|317.2
93142,202.6|478.4
93143,560.4|239.3
93144,371.3|574.1
93145,341.1|339.8
93146,579.2|427.1
93147,348.9|434.1
93148,436.6|374.3
93149,358.5|307.9
93150,474.2|420.0
93151,557.9|328.9
93152,386.0|583.0
93153,217.1|351.6
93154,430.7|207.1
93155,276.8|359.2
93156,577.9|315.0
93157,461.8|337.9
93158,385.4|480.4
93159,510.9|453.7
93160,566.4|303.1
93161,467.3|362.1
93162,280.6|250.9
93163,266.2|214.9
93164,591.7|316.7
93165,546.8|460.8
93166,294.4|505.8
93167,420.7|550.7
93168,466.6|328.3
93169,257.2|543.9
93170,403.3|210.2
93171,431.2|231.7
93172,459.8|535.7
93173,464.3|344.0
93174,421.5|207.5
93175,257.1|343.5
93176,411.8|567.5
93177,584.1|292.4
93178,555.9|580.9
93179,427.3|369.2
93180,425.4|220.9
93181,271.1|238.7
93182,595.9|383.2
93183,563.2|479.1
93184,580.6|478.6
93185,230.5|474.4
93186,462.8|385.2
93187,208.9|528.0
93188,366.1|216.3
93189,281.1|247.0
93190,219.3|228.3
93191,426.5|481.0
93192,542.7|270.5
93193,405.4|445.3
93194,595.5|384.2
93195,515.7|496.2
93196,313.2|416.5
93197,281.9|241.1
93198,479.1|355.5
93199,467.9|285.2
93200,529.3|488.2
93201,460.9|440.9
93202,284.8|429.3
93203,398.3|358.8
93204,409.3|211.2
93205,461.8|292.7
93206,234.2|222.9
93207,278.0|582.1
93208,542.1|589.5
93209,572.1|512.9
93210,415.1|494.5
93211,210.2|587.6
93212,224.3|471.2
93213,497.1|455.5
93214,441.8|590.4
93215,467.2|566.6
93216,268.1|554.5
93217,555.0|525.8
93218,591.5|506.9
93219,271.9|560.2
93220,511.3|461.5
93221,341.3|551.4
93222,549.9|593.4
93223,591.7|422.7
93224,450.4|388.1
93225,206.6|584.4
93226,235.6|279.9
93227,537.4|551.4
93228,530.1|577.1
93229,274.5|288.3
93230,402.6|393.4
93231,539.5|574.4
93232,431.5|402.8
93233,550.9|314.2
93234,265.6|292.5
93235,340.1|522.3
93236,581.0|422.9
93237,480.2|489.2
93238,401.4|544.0
93239,305.7|314.2
93240,353.0|285.3
93241,331.5|434.5
93242,208.7|338.8
93243,433.2|534.4
93244,590.7|455.2
93245,258.7|412.1
93246,533.2|341.6
93247,429.5|586.8
93248,456.9|230.1
93249,416.3|570.3
93250,547.3|490.7
93251,315.4|346.8
93252,359.5|511.3
93253,399.6|577.8
93254,368.8|367.2
93255,463.4|540.8
93256,232.6|462.6
93257,467.2|529.5
93258,265.5|345.6
93259,438.0|409.0
93260,451.5|444.1
93261,445.5|332.8
93262,284.0|535.6
93263,552.2|234.0
93264,455.3|577.2
93265,455.9|222.0
93266,219.4|251.7
93267,231.2|374.5
93268,595.1|471.6
93269,390.1|404.2
93270,538.8|453.4
93271,277.0|345.2
93272,351.5|457.2
93273,281.9|441.7
93274,266.9|471.7
93275,255.5|572.8
93276,557.7|561.9
93277,368.1|274.8
93278,353.9|283.6
93279,416.8|524.4
93280,576.0|316.9
93281,469.2|225.9
93282,241.8|340.4
93283,282.8|399.3
93284,587.4|471.2
93285,395.8|486.1
93286,579.0|458.4
93287,262.1|522.8
93288,592.7|212.7
93289,381.5|283.8
93290,469.9|212.6
93291,353.4|453.6
93292,238.4|484.4
93293,228.9|292.5
93294,255.6|322.4
93295,369.9|595.3
93296,591.8|461.1
93297,342.2|406.2
93298,256.3|513.9
93299,387.3|249.4
93300,399.1|365.9
93301,407.3|432.0
93302,289.2|431.7
93303,351.9|230.3
93304,449.5|461.3
93305,237.8|481.9
93306,594.2|523.1
93307,427.3|448.8
93308,262.6|568.6
93309,341.0|417.6
93310,408.4|327.7
93311,317.8|377.1
93312,583.8|555.0
93313,277.1|452.3
93314,577.6|459.3
93315,527.7|353.4
93316,383.7|405.2
93317,265.4|303.0
93318,222.6|574.2
93319,423.0|469.5
93320,559.2|591.2
93321,506.5|438.1
93322,507.8|476.5
93323,236.7|408.6
93324,404.0|415.7
93325,401.4|554.6
93326,347.9|558.4
93327,572.5|566.9
93328,555.4|557.8
93329,263.9|527.7
93330,205.3|341.2
93331,375.7|228.3
93332,466.9|446.6
93333,396.5|328.6
93334,576.1|264.0
93335,260.4|344.3
93336,400.6|556.1
93337,445.5|246.3
93338,411.7|270.9
93339,365.9|276.3
93340,223.0|247.2
93341,587.1|212.5
93342,400.4|553.0
93343,286.5|426.6
93344,203.2|452.6
93345,253.5|586.2
93346,469.4|289.4
93347,588.1|442.5
93348,592.1|217.2
93349,477.0|258.1
