Id,Predicted
88407,225.9|556.4
88408,415.1|367.1
88409,310.8|409.8
88410,573.7|493.7
88411,345.4|388.7
88412,584.8|551.7
88413,541.5|548.1
88414,281.1|496.9
88415,463.1|257.2
88416,352.0|414.5
88417,445.2|420.8
88418,471.8|208.8
88419,206.0|321.3
88420,367.7|352.6
88421,266.5|285.5
88422,258.8|267.9
88423,560.4|498.0
88424,587.9|491.6
88425,471.7|287.5
88426,269.8|284.0
88427,286.7|542.2
88428,420.6|401.3
88429,249.7|307.3
88430,410.1|395.3
88431,455.6|249.9
88432,284.0|279.8
88433,299.5|386.6
88434,453.9|541.6
88435,418.4|368.1
88436,555.2|243.3
88437,417.9|264.6
88438,568.4|295.9
88439,233.4|573.0
88440,299.9|426.9
88441,585.7|412.2
88442,394.9|469.0
88443,549.4|549.8
88444,346.4|564.8
88445,340.4|426.4
88446,266.2|223.4
88447,530.2|572.7
88448,424.2|416.8
88449,374.1|567.2
88450,485.5|245.4
88451,535.8|341.7
88452,252.8|476.9
88453,218.4|302.2
88454,377.2|261.9
88455,446.9|591.6
88456,568.9|402.0
88457,373.2|209.3
88458,350.5|438.9
88459,360.1|443.9
88460,372.2|513.3
88461,595.3|279.5
88462,574.7|389.5
88463,212.8|459.6
88464,454.4|378.4
88465,523.1|371.1
88466,395.0|464.7
88467,287.3|365.9
88468,398.8|360.2
88469,344.2|346.5
88470,547.1|264.3
88471,238.8|503.5
88472,586.0|564.9
88473,277.8|260.9
88474,260.2|486.6
88475,439.1|278.4
88476,204.5|501.6
88477,331.6|332.5
88478,263.8|555.5
88479,278.5|565.8
88480,420.6|209.9
88481,220.8|577.4
88482,298.9|394.0
88483,226.3|576.3
88484,232.1|482.7
88485,333.3|228.1
88486,544.9|584.2
88487,478.4|524.5
88488,345.6|441.0
88489,279.5|240.3
88490,239.7|484.7
88491,523.3|440.6
88492,407.7|288.6
88493,228.0|307.3
88494,551.8|475.5
88495,577.0|268.9
88496,382.7|263.7
88497,248.4|484.1
88498,537.9|588.4
88499,265.0|421.2
88500,427.9|467.5
88501,454.9|583.9
88502,373.6|593.0
88503,433.5|386.1
88504,591.5|419.3
88505,258.0|213.1
88506,436.0|314.0
88507,278.0|495.1
88508,231.4|586.6
88509,575.1|489.6
88510,427.8|455.0
88511,404.5|281.0
88512,476.2|487.0
88513,209.8|258.4
88514,545.8|582.3
88515,273.6|420.0
88516,337.6|334.5
88517,476.9|464.4
88518,348.3|323.5
88519,384.8|273.1
88520,388.3|581.9
88521,583.5|250.7
88522,393.4|482.0
88523,349.9|317.8
88524,573.4|276.0
88525,289.6|461.4
88526,410.9|271.0
88527,291.1|435.6
88528,280.2|501.4
88529,562.8|468.6
88530,350.7|543.1
88531,347.8|533.1
88532,242.2|389.3
88533,547.5|396.5
88534,463.7|436.7
88535,241.9|483.9
88536,473.5|261.6
88537,566.3|301.3
88538,530.4|332.5
88539,524.1|413.4
88540,471.9|336.8
88541,544.5|316.6
88542,215.2|227.0
88543,306.0|418.7
88544,290.3|454.5
88545,441.1|399.5
88546,526.1|568.9
88547,553.0|558.3
88548,237.4|583.1
88549,357.6|320.6
88550,231.9|379.5
88551,564.9|398.3
88552,211.9|265.9
88553,445.8|593.0
88554,365.5|272.7
88555,229.2|279.3
88556,206.0|464.7
88557,378.1|555.7
88558,278.9|419.3
88559,463.4|530.7
88560,359.7|233.4
88561,390.5|236.7
88562,323.2|359.6
88563,231.7|410.6
88564,409.2|567.2
88565,496.6|241.1
88566,322.6|339.3
88567,406.2|334.9
88568,340.1|531.6
88569,474.1|236.9
88570,442.4|498.4
88571,343.7|584.8
88572,221.6|410.1
88573,281.3|581.9
88574,463.5|321.9
88575,205.4|486.0
88576,531.3|441.6
88577,591.3|505.5
88578,514.0|439.3
88579,437.8|533.6
88580,256.7|562.7
88581,424.8|457.9
88582,264.8|344.4
88583,582.8|379.2
88584,464.9|469.6
88585,445.9|557.7
88586,357.5|337.3
88587,415.7|569.3
88588,572.8|492.6
88589,482.8|345.5
88590,548.8|404.9
88591,419.4|575.3
88592,548.9|302.9
88593,378.3|569.6
88594,385.0|589.5
88595,302.6|404.1
88596,481.7|321.5
88597,279.5|438.6
88598,540.9|523.5
88599,288.1|378.7
88600,261.5|527.1
88601,394.5|595.7
88602,588.6|567.7
88603,225.6|254.9
88604,220.2|575.5
88605,394.2|567.8
88606,530.4|533.3
88607,238.4|245.1
88608,281.0|496.4
88609,219.0|594.0
88610,459.0|459.9
88611,460.7|536.4
88612,522.8|384.7
88613,539.7|284.2
88614,401.1|320.7
88615,468.0|277.6
88616,262.0|210.4
88617,457.3|459.4
88618,547.6|464.4
88619,584.9|504.9
88620,413.9|324.6
88621,539.7|252.1
88622,586.0|562.5
88623,369.6|594.0
88624,235.5|308.6
88625,562.1|274.3
88626,434.5|239.3
88627,352.1|310.2
88628,349.4|584.2
88629,569.2|458.3
88630,589.6|216.1
88631,205.3|231.9
88632,254.1|358.2
88633,573.4|304.7
88634,564.0|548.0
88635,264.4|221.8
88636,349.5|553.1
88637,370.9|214.4
88638,393.7|326.5
88639,358.2|346.6
88640,209.6|398.1
88641,349.3|404.9
88642,426.3|342.1
88643,395.5|370.1
88644,555.6|332.4
88645,454.0|393.5
88646,288.1|576.2
88647,535.1|339.3
88648,412.1|544.2
88649,457.7|412.4
88650,255.8|591.2
88651,236.1|311.7
88652,566.9|568.6
88653,226.0|255.0
88654,215.8|409.7
88655,570.1|406.1
88656,360.8|434.9
88657,559.1|229.7
88658,464.4|302.1
88659,458.5|574.2
88660,242.6|281.3
88661,446.0|308.7
88662,519.0|496.1
88663,470.8|465.6
88664,594.6|385.2
88665,481.8|316.0
88666,276.4|364.7
88667,333.8|223.1
88668,572.1|494.3
88669,234.7|213.3
88670,574.9|421.7
88671,304.7|359.8
88672,343.0|235.3
88673,425.8|223.3
88674,478.6|490.9
88675,584.3|259.0
88676,593.7|508.5
88677,260.3|444.4
88678,443.6|355.6
88679,224.8|316.7
88680,238.9|366.0
88681,522.8|416.2
88682,584.1|427.4
88683,468.6|419.1
88684,265.2|481.7
88685,388.4|374.7
88686,571.2|490.8
88687,559.9|276.3
88688,339.5|391.6
88689,588.6|369.7
88690,281.0|542.4
88691,520.1|532.8
88692,280.5|590.0
88693,258.9|208.9
88694,575.1|298.6
88695,578.8|287.1
88696,369.2|533.1
88697,466.4|411.8
88698,470.4|351.3
88699,332.4|327.0
88700,451.7|394.4
88701,587.5|558.8
88702,466.7|282.0
88703,545.9|287.7
88704,452.3|265.9
88705,440.9|395.2
88706,273.0|326.1
88707,236.2|409.3
88708,255.8|292.5
88709,368.3|344.7
88710,462.5|447.1
88711,274.7|374.7
88712,220.5|449.4
88713,255.1|545.4
88714,538.6|332.8
88715,257.3|368.4
88716,546.4|286.1
88717,414.4|206.0
88718,258.6|286.3
88719,509.6|481.1
88720,595.1|401.1
88721,506.4|526.8
88722,378.8|488.8
88723,467.7|222.4
88724,377.2|593.3
88725,368.0|373.9
88726,245.5|461.4
88727,254.6|360.5
88728,205.5|577.6
88729,466.3|321.7
88730,224.2|325.7
88731,241.0|452.0
88732,592.4|559.9
88733,342.0|234.2
88734,289.9|428.0
88735,396.9|397.5
88736,231.5|292.2
88737,537.8|283.4
88738,440.4|246.1
88739,423.9|470.9
88740,254.7|479.1
88741,450.3|271.4
88742,360.3|435.2
88743,558.4|481.6
88744,280.2|593.5
88745,426.6|258.0
88746,280.5|424.9
88747,533.4|582.2
88748,245.9|237.4
88749,360.6|453.7
88750,595.8|559.5
88751,261.0|213.7
88752,207.7|336.5
88753,575.6|459.0
88754,333.8|333.7
88755,591.9|556.4
88756,409.4|438.8
88757,265.0|573.8
88758,259.1|391.4
88759,251.2|385.4
88760,421.0|318.0
88761,413.3|576.2
88762,272.9|576.8
88763,361.2|332.4
88764,582.9|214.0
88765,437.3|529.9
88766,515.2|507.1
88767,402.0|354.6
88768,548.0|309.1
88769,296.8|408.4
88770,300.6|326.0
88771,594.7|304.8
88772,409.1|280.7
88773,478.2|504.4
88774,541.0|280.8
88775,556.3|547.0
88776,276.5|279.0
88777,588.2|542.0
88778,298.2|423.0
88779,249.2|571.4
88780,353.2|420.6
88781,510.0|521.3
88782,238.3|557.4
88783,404.1|219.3
88784,464.5|296.0
88785,421.2|393.3
88786,232.9|501.0
88787,585.9|418.3
88788,203.8|328.0
88789,583.0|211.9
88790,364.3|216.4
88791,471.8|322.7
88792,508.7|456.8
88793,260.8|291.4
88794,439.4|583.3
88795,547.3|378.7
88796,585.6|494.6
88797,215.5|487.6
88798,373.5|564.3
88799,405.5|562.2
88800,584.6|499.6
88801,411.4|547.8
88802,575.3|314.4
88803,430.7|576.2
88804,224.3|496.5
88805,235.3|393.0
88806,221.7|464.1
88807,253.6|227.9
88808,550.2|528.7
88809,442.4|398.6
88810,455.1|592.8
88811,273.5|232.6
88812,585.7|236.7
88813,447.4|562.6
88814,480.3|283.4
88815,557.6|529.7
88816,435.9|247.7
88817,349.6|238.6
88818,448.6|476.1
88819,527.7|427.0
88820,459.6|379.4
88821,314.7|376.4
88822,532.8|541.2
88823,595.6|505.9
88824,217.1|395.3
88825,277.2|291.8
88826,437.2|443.5
88827,444.9|505.9
88828,258.9|545.5
88829,271.5|297.8
88830,267.6|412.0
88831,349.0|432.4
88832,208.6|223.4
88833,433.5|456.9
88834,517.7|544.1
88835,230.4|485.8
88836,457.3|533.1
88837,277.2|488.7
88838,565.3|399.5
88839,228.0|323.6
88840,356.3|595.9
88841,594.8|556.5
88842,464.3|395.4
88843,545.2|304.6
88844,361.5|277.3
88845,582.6|487.5
88846,374.0|521.7
88847,532.9|541.3
88848,344.0|310.3
88849,564.6|516.3
88850,446.9|375.8
88851,347.6|312.4
88852,262.7|246.2
88853,359.4|379.3
88854,207.3|255.2
88855,595.0|338.8
88856,294.5|494.3
88857,240.1|394.3
88858,433.8|385.3
88859,582.4|539.5
88860,269.9|551.7
88861,400.7|382.8
88862,529.7|306.4
88863,390.7|237.9
88864,360.2|338.3
88865,219.5|417.0
88866,243.8|457.3
88867,298.5|333.7
88868,569.2|307.0
88869,426.8|266.5
88870,322.7|352.0
88871,408.8|269.1
88872,596.1|571.0
88873,582.6|383.5
88874,440.7|243.2
88875,390.3|214.5
88876,256.2|404.5
88877,368.6|372.8
88878,472.2|329.2
88879,593.6|371.1
88880,540.9|525.8
88881,205.7|244.5
88882,530.2|514.7
88883,261.6|424.1
88884,592.5|349.6
88885,391.1|389.7
88886,490.0|490.8
88887,595.3|427.4
88888,257.4|316.6
88889,557.0|353.7
88890,207.0|525.2
88891,570.8|349.3
88892,538.5|283.3
88893,472.1|277.9
88894,574.8|226.5
88895,204.4|583.3
88896,232.2|385.4
88897,420.5|492.4
88898,588.9|345.9
88899,343.7|245.9
88900,268.8|280.6
88901,270.3|433.7
88902,205.5|533.1
88903,564.9|427.0
88904,292.5|527.6
88905,386.7|470.7
88906,351.6|211.8
88907,311.6|385.5
88908,347.1|537.2
88909,370.3|440.5
88910,371.8|221.2
88911,237.0|560.6
88912,444.5|350.1
88913,376.1|381.3
88914,405.7|212.5
88915,553.2|349.8
88916,258.8|301.5
88917,440.0|442.7
88918,265.4|301.7
88919,250.2|507.6
88920,405.9|227.5
88921,545.0|232.5
88922,397.1|269.5
88923,408.8|459.7
88924,415.3|451.2
88925,569.4|565.9
88926,394.4|590.1
88927,282.2|589.4
88928,345.0|229.4
88929,407.1|209.6
88930,452.8|451.3
88931,338.6|333.1
88932,221.5|513.6
88933,449.5|449.1
88934,248.8|552.0
88935,209.3|264.9
88936,253.0|368.6
88937,250.4|497.2
88938,226.1|438.0
88939,250.2|306.4
88940,300.1|462.0
88941,252.0|311.2
88942,411.2|338.2
88943,258.4|428.4
88944,259.3|336.7
88945,535.7|302.3
88946,229.7|505.0
88947,583.6|405.5
88948,353.4|492.6
88949,375.8|449.5
88950,422.0|248.3
88951,483.4|477.6
88952,301.0|396.5
88953,289.8|527.9
88954,536.3|524.2
88955,401.4|400.0
88956,593.4|374.0
88957,349.5|456.1
88958,380.4|590.2
88959,427.9|414.0
88960,315.1|342.7
88961,538.1|372.0
88962,590.7|592.5
88963,373.1|340.4
88964,230.3|228.5
88965,354.1|511.9
88966,580.4|319.6
88967,578.3|556.1
88968,414.3|547.2
88969,449.8|330.0
88970,482.4|261.0
88971,218.9|416.2
88972,525.4|308.0
88973,476.7|354.2
88974,582.3|364.2
88975,581.8|336.7
88976,255.9|549.6
88977,448.8|240.0
88978,434.4|341.7
88979,401.1|584.4
88980,359.3|210.0
88981,531.2|528.9
88982,459.1|323.2
88983,403.5|504.6
88984,363.0|285.3
88985,392.0|301.3
88986,225.0|418.3
88987,211.6|482.0
88988,467.9|320.9
88989,342.1|313.2
88990,248.4|325.2
88991,460.6|263.1
88992,387.7|466.3
88993,274.5|580.6
88994,337.0|342.6
88995,572.2|298.8
88996,409.2|363.1
88997,270.0|210.0
88998,404.7|444.0
88999,531.4|371.9
89000,377.5|398.0
89001,466.4|424.3
89002,208.5|498.4
89003,558.0|266.2
89004,229.8|560.0
89005,466.7|490.6
89006,218.4|374.3
89007,284.7|571.4
89008,423.9|253.3
89009,230.9|286.1
89010,516.4|453.1
89011,204.9|526.7
89012,387.6|318.5
89013,262.1|405.1
89014,548.0|235.3
89015,551.2|591.2
89016,439.1|361.3
89017,587.6|494.6
89018,595.7|473.2
89019,261.7|568.8
89020,443.8|245.6
89021,440.0|406.6
89022,305.3|409.2
89023,569.2|446.4
89024,389.2|302.1
89025,561.7|478.0
89026,476.6|281.1
89027,532.9|420.6
89028,270.9|551.4
89029,252.1|259.6
89030,235.9|575.5
89031,226.1|571.9
89032,389.3|276.3
89033,378.6|292.0
89034,337.0|210.2
89035,206.5|451.3
89036,369.2|365.1
89037,217.0|311.0
89038,551.7|480.5
89039,366.2|492.9
89040,578.5|431.4
89041,583.4|592.7
89042,533.1|512.9
89043,574.1|539.1
89044,452.4|262.3
89045,533.1|353.2
89046,381.1|290.7
89047,301.6|337.2
89048,526.5|413.6
89049,332.5|328.9
89050,473.5|262.6
89051,593.6|299.1
89052,485.7|278.7
89053,472.0|261.9
89054,486.2|341.5
89055,543.0|290.5
89056,222.4|448.0
89057,287.9|368.2
89058,571.6|561.8
89059,344.6|230.5
89060,360.1|561.8
89061,346.7|553.1
89062,376.7|243.6
89063,461.3|508.8
89064,540.8|545.9
89065,441.4|386.7
89066,277.5|495.3
89067,223.3|484.2
89068,250.6|409.6
89069,427.8|445.5
89070,576.9|300.2
89071,557.9|212.1
89072,230.4|329.4
89073,378.6|588.7
89074,350.8|436.3
89075,470.9|503.3
89076,440.4|447.7
89077,570.7|562.0
89078,532.8|335.4
89079,560.7|478.1
89080,558.8|267.1
89081,523.9|553.3
89082,348.5|253.0
89083,543.2|526.2
89084,347.4|383.1
89085,571.0|568.6
89086,334.4|524.3
89087,267.8|459.8
89088,569.3|523.2
89089,426.0|334.5
89090,242.1|533.1
89091,467.9|527.9
89092,354.0|246.1
89093,207.1|512.4
89094,531.9|341.0
89095,223.8|356.1
89096,393.9|327.0
89097,452.6|312.4
89098,461.6|292.2
89099,306.9|363.8
89100,211.5|497.1
89101,284.0|327.2
89102,259.1|439.7
89103,339.6|385.9
89104,450.7|540.4
89105,243.1|451.2
89106,523.6|528.0
89107,395.5|266.9
89108,519.7|365.4
89109,244.2|467.0
89110,207.0|467.0
89111,242.6|208.7
89112,283.9|438.5
89113,548.2|587.8
89114,289.4|336.9
89115,586.7|505.3
89116,563.0|476.2
89117,303.5|329.9
89118,342.0|320.5
89119,536.2|340.7
89120,526.4|555.7
89121,207.1|536.0
89122,283.2|434.2
89123,358.3|210.7
89124,222.7|322.9
89125,334.6|556.4
89126,457.2|388.6
89127,300.4|330.3
89128,435.4|235.3
89129,457.9|534.7
89130,435.6|392.1
89131,527.4|432.0
89132,463.5|506.2
89133,278.9|489.9
89134,358.7|293.5
89135,375.2|395.3
89136,278.0|478.6
89137,377.7|238.0
89138,416.7|528.2
89139,490.4|512.6
89140,396.8|569.9
89141,539.9|434.4
89142,462.9|485.6
89143,403.7|399.9
89144,484.7|289.3
89145,410.3|559.9
89146,392.2|546.4
89147,263.9|225.0
89148,538.3|280.2
89149,457.8|441.9
89150,367.6|345.8
89151,592.3|477.4
89152,391.1|582.1
89153,290.5|286.7
89154,265.1|288.4
89155,335.9|424.2
89156,443.0|590.6
89157,404.5|568.2
89158,397.5|247.0
89159,385.4|592.4
89160,490.3|512.2
89161,459.1|371.7
89162,592.0|352.4
89163,402.6|444.5
89164,273.3|240.4
89165,208.5|259.1
89166,292.7|533.4
89167,208.2|478.0
89168,251.3|289.3
89169,353.4|441.8
89170,213.2|221.0
89171,382.7|331.3
89172,206.7|587.0
89173,550.4|437.4
89174,234.0|354.9
89175,529.9|523.0
89176,545.0|227.8
89177,230.0|585.3
89178,208.6|240.6
89179,591.8|304.2
89180,594.2|347.9
89181,551.9|591.5
89182,355.1|369.2
89183,223.6|473.1
89184,339.7|580.0
89185,210.7|585.1
89186,568.4|524.5
89187,394.4|251.7
89188,576.4|352.3
89189,280.0|356.3
89190,564.0|471.2
89191,255.7|265.8
89192,421.7|344.4
89193,535.3|501.9
89194,474.6|509.5
89195,468.6|300.9
89196,290.2|449.4
89197,341.9|565.7
89198,477.0|366.5
89199,422.5|212.9
89200,355.4|211.3
89201,556.6|565.9
89202,376.5|488.8
89203,389.7|511.5
89204,232.5|270.6
89205,209.6|317.6
89206,523.7|359.5
89207,246.8|590.4
89208,474.5|334.5
89209,258.7|219.2
89210,584.5|501.6
89211,436.7|575.4
89212,294.8|347.2
89213,344.4|221.8
89214,595.2|417.4
89215,416.4|398.2
89216,339.9|554.6
89217,579.2|220.9
89218,269.0|356.7
89219,425.8|584.4
89220,281.3|361.6
89221,245.8|456.3
89222,473.4|303.9
89223,374.5|428.3
89224,438.9|317.0
89225,528.2|495.0
89226,402.3|584.4
89227,280.5|257.6
89228,206.0|247.6
89229,531.6|344.1
89230,401.1|423.4
89231,388.3|586.2
89232,451.8|391.7
89233,449.1|565.1
89234,459.0|573.2
89235,397.4|355.7
89236,269.9|335.9
89237,403.4|208.7
89238,536.8|323.9
89239,537.8|305.2
89240,468.6|575.1
89241,339.2|419.1
89242,436.3|337.3
89243,436.7|426.1
89244,275.8|228.7
89245,529.9|362.6
89246,235.4|363.8
89247,308.6|410.5
89248,251.8|379.1
89249,457.7|449.1
89250,523.5|511.6
89251,256.7|503.1
89252,282.6|596.0
89253,265.8|297.9
89254,210.0|257.9
89255,367.5|226.9
89256,591.1|402.4
89257,592.6|549.8
89258,412.3|360.1
89259,398.3|459.3
89260,571.4|511.8
89261,571.0|414.1
89262,299.2|333.4
89263,445.9|592.1
89264,584.2|562.5
89265,580.7|413.6
89266,483.2|489.6
89267,323.7|403.4
89268,232.3|228.2
89269,276.9|247.2
89270,387.1|311.7
89271,398.1|595.4
89272,229.3|282.1
89273,459.6|587.1
89274,597.4|561.0
89275,251.9|239.4
89276,576.2|566.9
89277,543.8|516.3
89278,234.8|558.4
89279,218.9|593.9
89280,566.1|321.4
89281,269.5|570.9
89282,220.6|240.1
89283,219.8|418.6
89284,561.5|562.6
89285,281.9|240.2
89286,542.4|399.6
89287,572.7|521.0
89288,236.1|228.9
89289,255.0|552.2
89290,348.5|321.6
89291,205.1|517.3
89292,371.8|560.0
89293,453.5|316.7
89294,204.6|456.3
89295,248.2|306.0
89296,591.5|587.8
89297,258.5|284.4
89298,531.0|323.6
89299,273.8|575.9
89300,565.2|268.6
89301,390.5|352.4
89302,453.0|586.2
89303,579.2|209.5
89304,479.7|261.5
89305,219.4|578.9
89306,226.4|461.6
89307,342.1|582.1
89308,348.1|428.2
89309,284.8|569.0
89310,353.0|252.2
89311,556.4|211.7
89312,407.3|214.5
89313,424.9|411.2
89314,204.2|229.9
89315,392.9|324.6
89316,265.1|415.1
89317,294.8|434.3
89318,473.1|470.2
89319,234.6|362.3
89320,275.6|236.3
89321,430.6|401.4
89322,314.9|361.6
89323,573.1|543.9
89324,431.3|570.6
89325,292.2|381.3
89326,288.4|389.9
89327,552.1|575.5
89328,494.0|514.9
89329,560.1|310.8
89330,341.6|329.9
89331,283.2|292.0
89332,557.5|545.4
89333,297.9|344.3
89334,260.7|254.4
89335,391.5|477.9
89336,392.4|386.9
89337,566.4|472.8
89338,217.8|253.7
89339,306.9|330.8
89340,206.7|482.8
89341,479.0|319.5
89342,486.2|495.8
89343,479.6|282.4
89344,554.0|594.5
89345,438.8|503.6
89346,466.5|461.4
89347,460.8|215.7
89348,572.9|449.6
89349,474.8|252.9
89350,281.6|514.9
89351,561.2|315.2
89352,389.8|554.6
89353,238.8|214.2
89354,363.5|555.7
89355,355.7|391.8
89356,478.0|215.9
89357,473.4|242.3
89358,446.0|442.8
89359,379.3|421.9
89360,234.2|568.0
89361,396.2|556.2
89362,542.1|593.5
89363,345.9|340.7
89364,463.6|335.9
89365,372.7|435.4
89366,409.9|509.9
89367,232.0|516.8
89368,466.5|423.4
89369,591.7|457.3
89370,283.6|444.6
89371,549.1|589.7
89372,475.7|338.4
89373,262.0|594.9
89374,351.5|559.0
89375,446.4|588.9
89376,584.5|220.2
89377,517.5|458.2
89378,438.5|312.6
89379,584.4|316.4
89380,273.8|340.0
89381,378.9|252.9
89382,352.5|417.3
89383,429.1|497.3
89384,526.3|360.3
89385,574.9|495.1
89386,555.4|471.2
89387,559.8|235.8
89388,371.7|586.9
89389,218.4|419.6
89390,432.5|487.6
89391,239.0|292.9
89392,564.8|428.6
89393,205.8|540.4
89394,422.0|365.6
89395,475.7|249.1
89396,402.6|552.3
89397,549.9|549.1
89398,407.0|374.5
89399,354.3|563.5
89400,358.5|280.9
89401,405.7|524.0
89402,572.5|593.5
89403,592.8|549.0
89404,406.9|366.6
89405,271.1|567.5
89406,526.8|556.9
89407,566.9|420.4
89408,376.2|308.8
89409,582.3|590.4
89410,532.7|349.5
89411,521.2|428.0
89412,422.9|249.2
89413,307.6|415.8
89414,580.2|440.7
89415,445.2|475.4
89416,525.5|553.1
89417,417.6|526.4
89418,366.7|394.7
89419,392.8|381.0
89420,394.2|473.1
89421,286.0|481.3
89422,306.3|365.1
89423,474.3|355.7
89424,394.2|574.9
89425,209.4|401.7
89426,221.8|247.4
89427,355.1|457.3
89428,542.8|284.1
89429,319.0|409.4
89430,593.2|560.0
89431,233.5|534.1
89432,242.6|450.6
89433,594.7|477.4
89434,411.8|266.6
89435,553.3|303.7
89436,466.9|218.6
89437,571.5|567.4
89438,359.4|457.8
89439,471.4|488.0
89440,422.5|240.0
89441,249.7|378.8
89442,358.1|243.4
89443,442.8|590.3
89444,226.1|414.2
89445,351.4|320.0
89446,297.3|379.4
89447,437.3|357.8
89448,352.6|288.4
89449,284.2|419.3
89450,302.9|333.2
89451,506.1|491.1
89452,410.0|283.5
89453,400.1|398.0
89454,401.1|509.7
89455,334.5|421.2
89456,591.1|406.5
89457,438.3|328.5
89458,460.9|482.9
89459,534.5|487.0
89460,215.3|230.5
89461,594.6|252.4
89462,439.9|441.7
89463,536.4|590.3
89464,546.1|460.3
89465,215.8|315.7
89466,552.3|524.3
89467,571.6|411.4
89468,450.7|587.0
89469,302.3|322.3
89470,428.3|454.9
89471,503.7|491.9
89472,457.4|591.2
89473,532.3|365.3
89474,256.1|288.4
89475,236.8|243.4
89476,588.6|424.4
89477,417.7|491.2
89478,380.5|556.1
89479,438.1|321.3
89480,491.5|510.9
89481,444.3|319.1
89482,222.8|557.4
89483,595.2|405.8
89484,204.8|246.7
89485,478.2|344.2
89486,468.7|244.0
89487,525.4|532.9
89488,348.3|556.1
89489,548.8|243.3
89490,579.4|263.5
89491,379.9|484.2
89492,210.4|575.9
89493,350.5|435.2
89494,442.3|574.0
89495,391.2|356.7
89496,449.7|215.8
89497,349.3|559.7
89498,243.0|591.7
89499,378.4|579.6
89500,335.8|207.2
89501,233.4|520.6
89502,583.1|396.4
89503,549.8|377.2
89504,349.0|435.1
89505,467.5|245.1
89506,226.6|479.7
89507,583.6|310.1
89508,276.7|235.6
89509,477.1|307.6
89510,217.4|243.9
89511,298.6|444.8
89512,447.0|268.6
89513,572.6|522.3
89514,365.8|215.9
89515,223.3|305.2
89516,207.7|257.2
89517,535.4|586.1
89518,423.3|473.6
89519,480.3|232.0
89520,570.0|546.0
89521,450.0|220.6
89522,342.7|321.2
89523,233.8|413.2
89524,224.4|315.6
89525,273.6|579.2
89526,238.2|230.8
89527,396.9|470.6
89528,284.4|401.5
89529,459.6|452.2
89530,470.3|369.9
89531,273.4|290.2
89532,366.3|273.2
89533,410.5|263.5
89534,359.1|237.2
89535,351.0|439.0
89536,482.9|347.9
89537,242.3|272.3
89538,362.0|325.2
89539,517.0|483.4
89540,528.6|428.8
89541,349.2|471.7
89542,533.1|579.6
89543,527.0|486.6
89544,489.4|561.1
89545,339.5|394.0
89546,379.0|417.9
89547,276.9|273.8
89548,530.6|306.2
89549,228.2|287.7
89550,209.5|465.3
89551,391.2|496.6
89552,216.0|326.4
89553,381.8|591.1
89554,342.4|520.1
89555,278.9|484.9
89556,425.7|321.6
89557,396.6|210.1
89558,510.7|497.5
89559,205.9|589.7
89560,474.8|251.5
89561,249.2|486.2
89562,203.6|498.8
89563,286.1|570.4
89564,575.3|307.4
89565,254.5|273.4
89566,359.1|380.9
89567,265.6|292.4
89568,386.1|587.4
89569,299.6|492.7
89570,418.0|490.1
89571,396.3|561.1
89572,235.5|390.5
89573,256.6|435.2
89574,530.0|525.6
89575,567.1|494.3
89576,272.8|377.0
89577,295.3|505.7
89578,465.5|461.9
89579,385.3|275.9
89580,481.8|329.9
89581,368.7|288.2
89582,426.7|440.5
89583,592.2|489.2
89584,393.0|524.0
89585,229.8|268.9
89586,464.1|469.5
89587,557.6|490.4
89588,481.8|510.5
89589,388.3|580.4
89590,583.2|309.3
89591,433.6|397.0
89592,216.5|217.5
89593,473.1|224.3
89594,417.3|496.3
89595,391.5|292.3
89596,253.8|550.9
89597,452.2|584.8
89598,380.3|556.9
89599,575.5|525.1
89600,233.9|276.4
89601,593.5|386.1
89602,267.6|561.3
89603,297.3|306.3
89604,214.4|588.6
89605,462.9|557.3
89606,348.9|208.9
89607,388.9|351.3
89608,531.0|354.3
89609,591.5|553.6
89610,302.1|422.5
89611,237.2|358.8
89612,280.8|422.7
89613,592.4|430.1
89614,357.6|238.5
89615,212.8|532.8
89616,372.5|385.7
89617,470.1|371.1
89618,256.6|300.1
89619,465.1|385.9
89620,357.5|441.4
89621,272.8|549.9
89622,413.3|544.9
89623,457.4|461.1
89624,406.7|459.6
89625,343.4|339.6
89626,411.4|415.7
89627,463.9|454.2
89628,391.5|298.2
89629,362.8|346.4
89630,444.4|374.6
89631,217.7|255.6
89632,267.9|518.0
89633,568.6|409.6
89634,393.2|378.0
89635,440.7|254.2
89636,533.7|344.0
89637,339.5|390.6
89638,464.3|285.7
89639,337.6|344.7
89640,337.3|568.3
89641,395.2|326.6
89642,418.3|328.3
89643,464.6|326.0
89644,205.3|492.0
89645,467.3|505.4
89646,262.7|415.1
89647,245.2|481.2
89648,403.8|580.8
89649,422.4|559.9
89650,446.8|347.0
89651,534.5|319.7
89652,555.0|564.6
89653,256.9|291.0
89654,311.8|322.1
89655,214.8|358.0
89656,430.7|248.4
89657,207.3|332.6
89658,530.4|239.0
89659,492.1|453.4
89660,514.8|445.1
89661,258.4|299.3
89662,462.3|405.8
89663,418.6|358.8
89664,219.7|246.3
89665,478.7|214.7
89666,341.5|513.3
89667,270.3|223.3
89668,351.0|211.7
89669,297.0|375.9
89670,593.7|570.1
89671,218.0|257.6
89672,300.8|370.9
89673,248.5|436.8
89674,442.4|511.2
89675,413.8|373.0
89676,473.8|521.0
89677,535.2|540.9
89678,470.8|538.7
